Brooklyn North,,
  August ,,
pbbnsum,,
"","",""
Backing Unsafely,6,102
Brake Lights (Defect.or Improper),168,1488
"Bus Lane, Driving in",3,38
Cell Phone,740,6649
Commercial Veh on Pkwy,0,1
Defective Brakes,2,9
Disobey Steady Red Signal,730,6637
Disobey Traffic Control Device,2062,15452
Equipment (Other),56,344
Fail to Keep Right,0,5
Fail to Signal,209,1956
Following Too Closely,3,37
Headlights (Defect. or Improper),169,1711
Improper Lights,11,36
Improper Passing,43,309
Improper Turn,513,4649
Improper/Missing Plates,48,457
Not Giving R of W to Pedes.,210,2172
Not Giving R of W to Veh.,93,895
OBSTRUCTED PLATE,22,89
One Way Street,124,783
Pavement Markings,85,773
Safety Belt,867,8105
"School Bus, Passing Stopped",2,158
Speeding,434,3437
Spillback,12,148
Tinted Windows,435,6876
Truck Routes,9,154
U-Turn,19,102
Uninspected,31,334
Uninsured,330,3308
Unlicensed Operator,575,4860
Unregistered,149,1149
Unsafe Lane Change,12,96
Other Movers,773,6327
PBBNTOTAL Movers ,8945,79646
