"Moving Violations",,
"109th Precinct",,
"  August ",,
109sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,10
"Brake Lights (Defect.or Improper)",1,10
"Bus Lane, Driving in",1,4
"Cell Phone",145,981
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",52,503
"Disobey Traffic Control Device",488,3973
"Equipment (Other)",3,63
"Fail to Keep Right",1,13
"Fail to Signal",21,233
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",1,14
"Improper Lights",0,2
"Improper Passing",3,59
"Improper Turn",95,439
"Improper/Missing Plates",3,45
"Not Giving R of W to Pedes.",89,641
"Not Giving R of W to Veh.",12,110
"OBSTRUCTED PLATE",0,0
"One Way Street",4,19
"Pavement Markings",4,124
"Safety Belt",261,1621
"School Bus, Passing Stopped",3,61
Speeding,38,330
Spillback,0,25
"Tinted Windows",79,724
"Truck Routes",2,21
U-Turn,3,37
Uninspected,0,20
Uninsured,1,59
"Unlicensed Operator",92,682
Unregistered,1,33
"Unsafe Lane Change",3,25
"Other Movers",76,619
"109TOTAL Movers ",1482,11502
,,
"* All figures are preliminary and subject to change.",,
