"Moving Violations",,
"9th Precinct",,
"  August ",,
009sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,4
"Brake Lights (Defect.or Improper)",8,131
"Bus Lane, Driving in",2,7
"Cell Phone",34,414
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",101,743
"Disobey Traffic Control Device",130,795
"Equipment (Other)",5,28
"Fail to Keep Right",0,0
"Fail to Signal",37,70
"Following Too Closely",2,2
"Headlights (Defect. or Improper)",8,75
"Improper Lights",0,0
"Improper Passing",4,6
"Improper Turn",133,939
"Improper/Missing Plates",8,56
"Not Giving R of W to Pedes.",38,252
"Not Giving R of W to Veh.",0,5
"OBSTRUCTED PLATE",3,8
"One Way Street",0,8
"Pavement Markings",55,350
"Safety Belt",106,698
"School Bus, Passing Stopped",0,5
Speeding,4,28
Spillback,0,3
"Tinted Windows",6,105
"Truck Routes",0,0
U-Turn,0,13
Uninspected,0,3
Uninsured,15,145
"Unlicensed Operator",34,192
Unregistered,7,53
"Unsafe Lane Change",30,185
"Other Movers",65,448
"009TOTAL Movers ",836,5771
,,
"* All figures are preliminary and subject to change.",,
