"Moving Violations",,
"24th Precinct",,
"  August ",,
024sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",4,75
"Bus Lane, Driving in",0,0
"Cell Phone",35,322
"Commercial Veh on Pkwy",1,4
"Defective Brakes",0,2
"Disobey Steady Red Signal",107,624
"Disobey Traffic Control Device",219,1769
"Equipment (Other)",19,125
"Fail to Keep Right",1,1
"Fail to Signal",6,37
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",11,114
"Improper Lights",0,0
"Improper Passing",0,6
"Improper Turn",93,731
"Improper/Missing Plates",0,19
"Not Giving R of W to Pedes.",27,250
"Not Giving R of W to Veh.",1,6
"OBSTRUCTED PLATE",0,3
"One Way Street",4,33
"Pavement Markings",0,0
"Safety Belt",15,78
"School Bus, Passing Stopped",0,30
Speeding,59,288
Spillback,0,5
"Tinted Windows",0,22
"Truck Routes",1,15
U-Turn,1,1
Uninspected,1,25
Uninsured,13,132
"Unlicensed Operator",23,198
Unregistered,7,76
"Unsafe Lane Change",0,7
"Other Movers",46,182
"024TOTAL Movers ",694,5182
,,
"* All figures are preliminary and subject to change.",,
