"Moving Violations",,
"34th Precinct",,
"  August ",,
034sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,4
"Brake Lights (Defect.or Improper)",12,64
"Bus Lane, Driving in",0,0
"Cell Phone",46,235
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,2
"Disobey Steady Red Signal",43,277
"Disobey Traffic Control Device",309,2008
"Equipment (Other)",39,67
"Fail to Keep Right",0,0
"Fail to Signal",15,52
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",8,75
"Improper Lights",0,0
"Improper Passing",1,8
"Improper Turn",64,412
"Improper/Missing Plates",2,14
"Not Giving R of W to Pedes.",48,231
"Not Giving R of W to Veh.",1,5
"OBSTRUCTED PLATE",5,11
"One Way Street",0,0
"Pavement Markings",3,11
"Safety Belt",29,220
"School Bus, Passing Stopped",0,37
Speeding,35,163
Spillback,1,4
"Tinted Windows",15,175
"Truck Routes",0,4
U-Turn,1,37
Uninspected,2,8
Uninsured,13,83
"Unlicensed Operator",48,330
Unregistered,11,82
"Unsafe Lane Change",0,4
"Other Movers",37,239
"034TOTAL Movers ",788,4863
,,
"* All figures are preliminary and subject to change.",,
