"Moving Violations",,
"26th Precinct",,
"  August ",,
026sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,5
"Brake Lights (Defect.or Improper)",4,38
"Bus Lane, Driving in",0,0
"Cell Phone",70,467
"Commercial Veh on Pkwy",0,2
"Defective Brakes",0,0
"Disobey Steady Red Signal",38,283
"Disobey Traffic Control Device",124,744
"Equipment (Other)",7,38
"Fail to Keep Right",0,0
"Fail to Signal",8,51
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",8,29
"Improper Lights",0,0
"Improper Passing",0,1
"Improper Turn",25,386
"Improper/Missing Plates",1,8
"Not Giving R of W to Pedes.",26,317
"Not Giving R of W to Veh.",1,12
"OBSTRUCTED PLATE",5,13
"One Way Street",1,13
"Pavement Markings",36,358
"Safety Belt",34,152
"School Bus, Passing Stopped",0,15
Speeding,61,192
Spillback,0,0
"Tinted Windows",7,90
"Truck Routes",0,0
U-Turn,0,18
Uninspected,0,3
Uninsured,14,115
"Unlicensed Operator",30,168
Unregistered,5,24
"Unsafe Lane Change",0,3
"Other Movers",40,292
"026TOTAL Movers ",545,3838
,,
"* All figures are preliminary and subject to change.",,
