"Moving Violations",,
"75th Precinct",,
"  August ",,
075sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,11
"Brake Lights (Defect.or Improper)",16,69
"Bus Lane, Driving in",0,0
"Cell Phone",78,752
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",78,738
"Disobey Traffic Control Device",112,1073
"Equipment (Other)",6,49
"Fail to Keep Right",0,0
"Fail to Signal",40,318
"Following Too Closely",2,20
"Headlights (Defect. or Improper)",6,41
"Improper Lights",0,1
"Improper Passing",10,79
"Improper Turn",58,648
"Improper/Missing Plates",4,93
"Not Giving R of W to Pedes.",34,470
"Not Giving R of W to Veh.",1,66
"OBSTRUCTED PLATE",12,32
"One Way Street",5,20
"Pavement Markings",0,25
"Safety Belt",215,1352
"School Bus, Passing Stopped",0,17
Speeding,57,564
Spillback,1,16
"Tinted Windows",42,848
"Truck Routes",0,4
U-Turn,0,2
Uninspected,9,68
Uninsured,27,265
"Unlicensed Operator",114,828
Unregistered,37,241
"Unsafe Lane Change",2,13
"Other Movers",128,1074
"075TOTAL Movers ",1094,9797
,,
"* All figures are preliminary and subject to change.",,
