"Moving Violations",,
"114th Precinct",,
"  August ",,
114sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,13
"Brake Lights (Defect.or Improper)",0,1
"Bus Lane, Driving in",1,1
"Cell Phone",130,913
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,1
"Disobey Steady Red Signal",83,535
"Disobey Traffic Control Device",457,2434
"Equipment (Other)",6,104
"Fail to Keep Right",0,2
"Fail to Signal",22,106
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",3,9
"Improper Lights",9,75
"Improper Passing",1,13
"Improper Turn",82,492
"Improper/Missing Plates",6,20
"Not Giving R of W to Pedes.",20,159
"Not Giving R of W to Veh.",1,17
"OBSTRUCTED PLATE",2,3
"One Way Street",1,9
"Pavement Markings",11,103
"Safety Belt",173,1116
"School Bus, Passing Stopped",0,16
Speeding,49,423
Spillback,2,5
"Tinted Windows",39,609
"Truck Routes",8,21
U-Turn,0,2
Uninspected,0,20
Uninsured,18,185
"Unlicensed Operator",105,637
Unregistered,3,35
"Unsafe Lane Change",3,7
"Other Movers",118,722
"114TOTAL Movers ",1355,8809
,,
"* All figures are preliminary and subject to change.",,
