"Moving Violations",,
"20th Precinct",,
"  August ",,
020sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,7
"Brake Lights (Defect.or Improper)",10,54
"Bus Lane, Driving in",0,0
"Cell Phone",130,889
"Commercial Veh on Pkwy",0,10
"Defective Brakes",0,0
"Disobey Steady Red Signal",73,525
"Disobey Traffic Control Device",370,1993
"Equipment (Other)",27,88
"Fail to Keep Right",0,0
"Fail to Signal",5,36
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",5,26
"Improper Lights",0,0
"Improper Passing",0,2
"Improper Turn",70,608
"Improper/Missing Plates",6,44
"Not Giving R of W to Pedes.",26,225
"Not Giving R of W to Veh.",0,7
"OBSTRUCTED PLATE",9,18
"One Way Street",13,80
"Pavement Markings",0,0
"Safety Belt",61,445
"School Bus, Passing Stopped",0,53
Speeding,37,203
Spillback,0,1
"Tinted Windows",22,140
"Truck Routes",3,37
U-Turn,6,47
Uninspected,1,16
Uninsured,4,55
"Unlicensed Operator",19,148
Unregistered,1,17
"Unsafe Lane Change",0,25
"Other Movers",38,336
"020TOTAL Movers ",938,6137
,,
"* All figures are preliminary and subject to change.",,
