Citywide,,
Backing Unsafely,84,187
Bike Lane,33,53
Bus Lane,1270,1579
Cell Phone,4430,9037
Commercial Veh on Pkwy,250,576
Cruising For Passengers,1,3
Disobey Traffic Control Device,19251,39991
Driving Too Slow,7,10
Equipment,3575,6804
Equipment (Other),3,9
Excessive Noise,1,1
Fail to Keep Right,19,30
Fail to yield Right of Way to Pedestrian,4354,9991
Failure to Signal,2336,4908
Following Too Closely,73,197
Improper Passing,179,386
Improper Taxi Pickup,492,806
Improper Turn,7358,15508
Improper/Missing Plates,103,182
Lamps and Other Equipment on Bicycle,18,25
Motorcycle (Other),51,74
Not Giving R of W to Veh.,170,340
Obstructed Plate,725,1449
One Way Street,582,1047
Overheight,4,6
Overlength,33,52
Overweight,162,251
Overwidth,14,26
Pavement Markings,22,42
Red Light,6080,12611
School Bus,130,295
Scooter In NYC,0,0
Seat Belt,6792,13679
Speeding,12701,27419
Spillback,992,1811
TBTA Rule,0,0
Tints,6706,12941
TLC (Other),0,0
Truck Route,280,527
Uninspected,351,875
Uninsured,1347,2868
Unlicensed Operator,4491,9463
Unregistered,868,1897
Unsafe Lane Change,407,953
Other Movers,8107,15694
TOTAL Movers,94852,194603
