Queens South,,
Backing Unsafely,16,76
Brake Lights (Defect.or Improper),316,1828
"Bus Lane, Driving in",0,0
Cell Phone,848,3989
Commercial Veh on Pkwy,4,4
Defective Brakes,0,18
Disobey Sign,1371,5969
Equipment (Other),24,250
Fail to Keep Right,1,1
Fail to Signal,88,425
Fail to Stop on Signal,284,1494
Following Too Closely,7,16
Headlights (Defect. or Improper),203,1332
Improper Lights,74,240
Improper Passing,24,126
Improper Turn,870,3868
Improper/Missing Plates,33,122
Not Giving R of W to Pedes.,305,1038
Not Giving R of W to Veh.,29,149
One Way Street,8,41
Pavement Markings,199,941
Safety Belt,1526,5693
"School Bus, Passing Stopped",10,95
Speeding,493,1391
Spillback,22,75
Tinted Windows,902,5172
Truck Routes,123,201
U-Turn,72,501
Uninspected,77,450
Uninsured,769,3941
Unlicensed Operator,795,3664
Unregistered,110,547
Unsafe Lane Change,10,75
Other Movers,572,2243
TOTAL Movers,10185,45975
