28th Precinct,,
Backing Unsafely,0,4
Bike Lane,0,0
Bus Lane,0,19
Cell Phone,46,508
Commercial Veh on Pkwy,0,0
Cruising For Passengers,0,0
Disobey Traffic Control Device,167,1648
Driving Too Slow,0,0
Equipment,41,252
Equipment (Other),0,0
Excessive Noise,0,0
Fail to Keep Right,1,2
Fail to yield Right of Way to Pedestrian,71,573
Failure to Signal,1,19
Following Too Closely,0,0
Improper Passing,2,6
Improper Taxi Pickup,0,0
Improper Turn,166,999
Improper/Missing Plates,1,8
Lamps and Other Equipment on Bicycle,0,0
Motorcycle (Other),1,6
Not Giving R of W to Veh.,0,6
Obstructed Plate,4,18
One Way Street,0,6
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
Pavement Markings,0,0
Red Light,202,880
School Bus,0,9
Scooter In NYC,0,0
Seat Belt,79,738
Speeding,80,394
Spillback,1,2
TBTA Rule,0,0
Tints,4,211
TLC (Other),0,0
Truck Route,0,0
Uninspected,2,29
Uninsured,11,41
Unlicensed Operator,29,186
Unregistered,6,38
Unsafe Lane Change,0,3
Other Movers,47,373
TOTAL Movers,962,6978
