Manhattan North,,
Backing Unsafely,20,177
Brake Lights (Defect.or Improper),295,2983
"Bus Lane, Driving in",7,95
Cell Phone,1160,14147
Commercial Veh on Pkwy,2,28
Defective Brakes,9,76
Disobey Sign,1647,13720
Equipment (Other),83,780
Fail to Keep Right,11,47
Fail to Signal,163,2236
Fail to Stop on Signal,872,6428
Following Too Closely,1,29
Headlights (Defect. or Improper),205,2060
Improper Lights,3,33
Improper Passing,20,187
Improper Turn,1173,11387
Improper/Missing Plates,30,245
Not Giving R of W to Pedes.,593,4941
Not Giving R of W to Veh.,19,243
One Way Street,99,892
Pavement Markings,296,3167
Safety Belt,589,7336
"School Bus, Passing Stopped",265,687
Speeding,401,3560
Spillback,12,111
Tinted Windows,596,3259
Truck Routes,86,988
U-Turn,86,1331
Uninspected,25,376
Uninsured,288,2994
Unlicensed Operator,334,3012
Unregistered,89,1033
Unsafe Lane Change,87,560
Other Movers,385,4850
TOTAL Movers,9951,93998
