Brooklyn South,,
Backing Unsafely,24,170
Brake Lights (Defect.or  Improper),139,1767
"Bus Lane, Driving in",0,11
Cell Phone,1594,15288
Commercial Veh on Pkwy,0,52
Defective Brakes,2,16
Disobey Sign,1072,9560
Equipment (Other),66,263
Fail to Keep Right,4,27
Fail to Signal,176,1323
Fail to Stop on Signal,608,4285
Following Too Closely,4,43
Headlights (Defect. or Improper),117,1255
Improper Lights,56,423
Improper Passing,53,490
Improper Turn,461,4109
Improper/Missing Plates,39,279
Not Giving R of W to Pedes.,153,1558
Not Giving R of W to Veh.,38,329
One Way Street,85,565
Pavement Markings,323,2162
Safety Belt,1398,14086
"School Bus, Passing Stopped",2,79
Speeding,188,1880
Spillback,47,287
Tinted Windows,1067,10944
Truck Routes,62,809
U-Turn,45,603
Uninspected,37,380
Uninsured,779,6579
Unlicensed Operator,678,5175
Unregistered,144,1146
Unsafe Lane Change,37,253
Other Movers,522,3799
TOTAL Movers,10020,89995
