Brooklyn South,,
Backing Unsafely,30,73
Brake Lights (Defect.or  Improper),345,1213
"Bus Lane, Driving in",0,0
Cell Phone,3305,7915
Commercial Veh on Pkwy,0,0
Defective Brakes,6,15
Disobey Sign,1600,4524
Equipment (Other),18,48
Fail to Keep Right,1,5
Fail to Signal,128,463
Fail to Stop on Signal,504,1642
Following Too Closely,11,20
Headlights (Defect. or Improper),246,1000
Improper Lights,85,260
Improper Passing,110,189
Improper Turn,367,1501
Improper/Missing Plates,22,103
Not Giving R of W to Pedes.,197,502
Not Giving R of W to Veh.,19,72
One Way Street,49,156
Pavement Markings,276,783
Safety Belt,2678,6711
"School Bus, Passing Stopped",27,150
Speeding,264,478
Spillback,51,124
Tinted Windows,1733,4883
Truck Routes,133,606
U-Turn,40,143
Uninspected,51,198
Uninsured,913,2570
Unlicensed Operator,757,2134
Unregistered,141,446
Unsafe Lane Change,36,108
Other Movers,722,1811
TOTAL Movers,14865,40846
