"Moving Violations",,
"90th Precinct",,
"   March ",,
090sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",10,26
"Bus Lane, Driving in",0,0
"Cell Phone",68,199
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",106,269
"Disobey Traffic Control Device",109,365
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",15,25
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",12,33
"Improper Lights",0,0
"Improper Passing",5,7
"Improper Turn",88,283
"Improper/Missing Plates",1,14
"Not Giving R of W to Pedes.",37,93
"Not Giving R of W to Veh.",4,12
"One Way Street",88,206
"Pavement Markings",0,0
"Safety Belt",111,360
"School Bus, Passing Stopped",1,5
Speeding,18,64
Spillback,0,1
"Tinted Windows",70,241
"Truck Routes",4,9
U-Turn,0,1
Uninspected,3,12
Uninsured,67,158
"Unlicensed Operator",48,126
Unregistered,7,20
"Unsafe Lane Change",0,1
"Other Movers",113,290
"090TOTAL Movers ",985,2823
,,
"* All figures are preliminary and subject to change.",,
