"Moving Violations",,
"78th Precinct",,
"   March ",,
078sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",4,9
"Brake Lights (Defect.or Improper)",16,56
"Bus Lane, Driving in",0,0
"Cell Phone",115,226
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",53,198
"Disobey Traffic Control Device",259,579
"Equipment (Other)",10,31
"Fail to Keep Right",0,0
"Fail to Signal",16,73
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",6,40
"Improper Lights",0,1
"Improper Passing",1,3
"Improper Turn",16,74
"Improper/Missing Plates",2,2
"Not Giving R of W to Pedes.",48,152
"Not Giving R of W to Veh.",7,13
"One Way Street",0,1
"Pavement Markings",9,32
"Safety Belt",68,189
"School Bus, Passing Stopped",3,10
Speeding,37,84
Spillback,0,1
"Tinted Windows",52,204
"Truck Routes",0,0
U-Turn,9,35
Uninspected,0,0
Uninsured,65,134
"Unlicensed Operator",39,100
Unregistered,7,25
"Unsafe Lane Change",1,4
"Other Movers",22,70
"078TOTAL Movers ",865,2346
,,
"* All figures are preliminary and subject to change.",,
