"Moving Violations",,
"88th Precinct",,
"   March ",,
088sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,1
"Brake Lights (Defect.or Improper)",34,86
"Bus Lane, Driving in",0,0
"Cell Phone",161,436
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",76,203
"Disobey Traffic Control Device",237,711
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",6,24
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",47,166
"Improper Lights",0,0
"Improper Passing",0,0
"Improper Turn",31,88
"Improper/Missing Plates",10,17
"Not Giving R of W to Pedes.",23,53
"Not Giving R of W to Veh.",1,3
"One Way Street",1,1
"Pavement Markings",10,19
"Safety Belt",134,312
"School Bus, Passing Stopped",1,2
Speeding,33,73
Spillback,0,0
"Tinted Windows",18,93
"Truck Routes",1,1
U-Turn,0,0
Uninspected,9,22
Uninsured,43,107
"Unlicensed Operator",46,119
Unregistered,9,38
"Unsafe Lane Change",0,0
"Other Movers",71,190
"088TOTAL Movers ",1003,2765
,,
"* All figures are preliminary and subject to change.",,
