"Moving Violations",,
"70th Precinct",,
"    June ",,
070sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",4,21
"Brake Lights (Defect.or Improper)",0,3
"Bus Lane, Driving in",0,0
"Cell Phone",166,877
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",98,419
"Disobey Traffic Control Device",232,1236
"Equipment (Other)",5,110
"Fail to Keep Right",0,0
"Fail to Signal",9,19
"Following Too Closely",1,6
"Headlights (Defect. or Improper)",0,2
"Improper Lights",3,63
"Improper Passing",13,110
"Improper Turn",194,1266
"Improper/Missing Plates",1,11
"Not Giving R of W to Pedes.",128,592
"Not Giving R of W to Veh.",28,111
"One Way Street",0,0
"Pavement Markings",0,0
"Safety Belt",210,1311
"School Bus, Passing Stopped",3,29
Speeding,72,243
Spillback,0,17
"Tinted Windows",61,755
"Truck Routes",4,9
U-Turn,5,5
Uninspected,1,12
Uninsured,79,407
"Unlicensed Operator",91,630
Unregistered,19,84
"Unsafe Lane Change",31,173
"Other Movers",96,353
"070   TOTAL Movers ",1554,8874
"* All figures are preliminary and subject to change.",,
