"Moving Violations",,
"47th Precinct",,
"    June ",,
047sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,8
"Brake Lights (Defect.or Improper)",20,151
"Bus Lane, Driving in",0,0
"Cell Phone",66,360
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",20,139
"Disobey Traffic Control Device",89,660
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",1,6
"Following Too Closely",1,3
"Headlights (Defect. or Improper)",19,176
"Improper Lights",0,0
"Improper Passing",3,8
"Improper Turn",55,472
"Improper/Missing Plates",0,0
"Not Giving R of W to Pedes.",17,127
"Not Giving R of W to Veh.",4,13
"One Way Street",0,1
"Pavement Markings",0,1
"Safety Belt",96,389
"School Bus, Passing Stopped",2,24
Speeding,57,197
Spillback,0,0
"Tinted Windows",173,945
"Truck Routes",0,0
U-Turn,0,2
Uninspected,2,18
Uninsured,78,455
"Unlicensed Operator",54,311
Unregistered,25,147
"Unsafe Lane Change",0,1
"Other Movers",33,228
"047   TOTAL Movers ",816,4842
"* All figures are preliminary and subject to change.",,
