"Moving Violations",,
"120th Precinct",,
"    June ",,
120sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,4
"Brake Lights (Defect.or Improper)",16,96
"Bus Lane, Driving in",0,0
"Cell Phone",69,398
"Commercial Veh on Pkwy",0,0
"Defective Brakes",1,1
"Disobey Steady Red Signal",74,424
"Disobey Traffic Control Device",169,1111
"Equipment (Other)",0,35
"Fail to Keep Right",0,2
"Fail to Signal",21,232
"Following Too Closely",0,3
"Headlights (Defect. or Improper)",21,184
"Improper Lights",0,3
"Improper Passing",6,29
"Improper Turn",4,20
"Improper/Missing Plates",4,50
"Not Giving R of W to Pedes.",77,215
"Not Giving R of W to Veh.",3,28
"One Way Street",1,9
"Pavement Markings",0,25
"Safety Belt",64,561
"School Bus, Passing Stopped",3,22
Speeding,71,389
Spillback,0,1
"Tinted Windows",104,627
"Truck Routes",0,0
U-Turn,0,3
Uninspected,1,41
Uninsured,34,222
"Unlicensed Operator",116,748
Unregistered,8,119
"Unsafe Lane Change",0,2
"Other Movers",52,370
"120   TOTAL Movers ",919,5974
"* All figures are preliminary and subject to change.",,
