"Moving Violations",,
"77th Precinct",,
"    June ",,
077sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,15
"Brake Lights (Defect.or Improper)",50,401
"Bus Lane, Driving in",8,130
"Cell Phone",109,516
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,1
"Disobey Steady Red Signal",97,619
"Disobey Traffic Control Device",212,1332
"Equipment (Other)",0,0
"Fail to Keep Right",0,9
"Fail to Signal",41,326
"Following Too Closely",0,5
"Headlights (Defect. or Improper)",70,516
"Improper Lights",0,0
"Improper Passing",3,23
"Improper Turn",98,508
"Improper/Missing Plates",0,3
"Not Giving R of W to Pedes.",43,174
"Not Giving R of W to Veh.",4,41
"One Way Street",3,37
"Pavement Markings",36,186
"Safety Belt",103,500
"School Bus, Passing Stopped",1,24
Speeding,125,596
Spillback,3,27
"Tinted Windows",60,570
"Truck Routes",5,6
U-Turn,7,39
Uninspected,1,18
Uninsured,44,348
"Unlicensed Operator",52,344
Unregistered,26,153
"Unsafe Lane Change",2,15
"Other Movers",164,800
"077   TOTAL Movers ",1368,8282
"* All figures are preliminary and subject to change.",,
