Staten Island,,
    June ,,
pbsisum,,
"","",""
Backing Unsafely,3,19
Brake Lights (Defect.or Improper),66,435
"Bus Lane, Driving in",13,26
Cell Phone,267,1480
Commercial Veh on Pkwy,2,14
Defective Brakes,1,14
Disobey Steady Red Signal,164,1017
Disobey Traffic Control Device,692,3748
Equipment (Other),16,132
Fail to Keep Right,0,20
Fail to Signal,250,1700
Following Too Closely,6,50
Headlights (Defect. or Improper),59,511
Improper Lights,9,24
Improper Passing,18,77
Improper Turn,35,225
Improper/Missing Plates,35,232
Not Giving R of W to Pedes.,143,424
Not Giving R of W to Veh.,18,107
One Way Street,6,36
Pavement Markings,58,625
Safety Belt,352,2088
"School Bus, Passing Stopped",9,77
Speeding,541,2813
Spillback,3,14
Tinted Windows,458,2835
Truck Routes,14,47
U-Turn,20,115
Uninspected,17,148
Uninsured,219,1177
Unlicensed Operator,408,2216
Unregistered,43,338
Unsafe Lane Change,16,91
Other Movers,285,1512
PBSI  TOTAL Movers ,4246,24387
