"Moving Violations",,
"78th Precinct",,
"October  ",,
078sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,17
"Brake Lights (Defect.or Improper)",7,144
"Bus Lane, Driving in",0,0
"Cell Phone",92,880
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",73,717
"Disobey Traffic Control Device",199,2174
"Equipment (Other)",5,78
"Fail to Keep Right",0,1
"Fail to Signal",16,178
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",0,59
"Improper Lights",0,2
"Improper Passing",2,17
"Improper Turn",6,118
"Improper/Missing Plates",0,5
"Not Giving R of W to Pedes.",33,362
"Not Giving R of W to Veh.",0,26
"OBSTRUCTED PLATE",3,12
"One Way Street",2,5
"Pavement Markings",3,96
"Safety Belt",90,821
"School Bus, Passing Stopped",0,15
Speeding,57,309
Spillback,3,6
"Tinted Windows",47,547
"Truck Routes",1,51
U-Turn,2,70
Uninspected,1,6
Uninsured,34,444
"Unlicensed Operator",25,317
Unregistered,9,101
"Unsafe Lane Change",2,13
"Other Movers",49,266
"078TOTAL Movers ",763,7857
,,
"* All figures are preliminary and subject to change.",,
