"Moving Violations",,
"106th Precinct",,
"October  ",,
106sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,15
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",23,341
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",56,875
"Disobey Traffic Control Device",192,1814
"Equipment (Other)",2,6
"Fail to Keep Right",0,0
"Fail to Signal",0,0
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",1,1
"Improper Lights",2,65
"Improper Passing",3,34
"Improper Turn",82,1608
"Improper/Missing Plates",2,68
"Not Giving R of W to Pedes.",5,180
"Not Giving R of W to Veh.",4,39
"OBSTRUCTED PLATE",1,4
"One Way Street",1,27
"Pavement Markings",3,56
"Safety Belt",50,964
"School Bus, Passing Stopped",0,11
Speeding,113,485
Spillback,0,10
"Tinted Windows",64,584
"Truck Routes",18,76
U-Turn,0,0
Uninspected,5,125
Uninsured,102,965
"Unlicensed Operator",60,634
Unregistered,12,124
"Unsafe Lane Change",3,46
"Other Movers",26,424
"106TOTAL Movers ",830,9583
,,
"* All figures are preliminary and subject to change.",,
