"Moving Violations",,
"69th Precinct",,
"October  ",,
069sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,12
"Brake Lights (Defect.or Improper)",7,68
"Bus Lane, Driving in",0,0
"Cell Phone",136,1069
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",28,271
"Disobey Traffic Control Device",186,1287
"Equipment (Other)",2,27
"Fail to Keep Right",0,0
"Fail to Signal",0,1
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",36,166
"Improper Lights",0,3
"Improper Passing",8,145
"Improper Turn",92,708
"Improper/Missing Plates",1,33
"Not Giving R of W to Pedes.",22,306
"Not Giving R of W to Veh.",0,6
"OBSTRUCTED PLATE",14,33
"One Way Street",0,0
"Pavement Markings",0,0
"Safety Belt",86,1299
"School Bus, Passing Stopped",1,26
Speeding,105,482
Spillback,0,1
"Tinted Windows",245,1733
"Truck Routes",6,37
U-Turn,0,1
Uninspected,0,22
Uninsured,25,282
"Unlicensed Operator",56,438
Unregistered,17,123
"Unsafe Lane Change",0,0
"Other Movers",106,775
"069TOTAL Movers ",1180,9355
,,
"* All figures are preliminary and subject to change.",,
