"Moving Violations",,
"107th Precinct",,
"   April ",,
"Offense Description","MTD 2018","YTD 2018"
"Backing Unsafely",0,2
"Bike Lane",0,1
"Bus Lane",0,0
"Cell Phone",61,229
"Commercial Veh on Pkwy",0,0
"Cruising For Passengers",0,0
"Disobey Traffic Control Device",237,975
"Driving Too Slow",0,1
Equipment,29,99
"Equipment (Other)",0,0
"Excessive Noise",0,0
"Fail to Keep Right",0,1
"Fail to yield Right of Way to Pedestrian",36,186
"Failure to Signal",10,67
"Following Too Closely",0,0
"Improper Passing",1,3
"Improper Taxi Pickup",0,0
"Improper Turn",164,564
"Improper/Missing Plates",1,3
"Lamps and Other Equipment on Bicycle",0,0
"Motorcycle (Other)",0,0
"Not Giving R of W to Veh.",1,3
"Obstructed Plate",3,11
"One Way Street",3,12
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
"Pavement Markings",1,1
"Red Light",31,128
"School Bus",2,2
"Scooter In NYC",0,0
"Seat Belt",30,98
Speeding,58,300
Spillback,0,0
"TBTA Rule",0,0
Tints,11,60
"TLC (Other)",0,0
"Truck Route",0,0
Uninspected,0,3
Uninsured,7,23
"Unlicensed Operator",47,174
Unregistered,5,19
"Unsafe Lane Change",1,4
"Other Movers",111,378
"107TOTAL Movers ",850,3347
"* All figures are preliminary and subject to change.",,
