"Moving Violations",,
"109th Precinct",,
"   April ",,
"Offense Description","MTD 2018","YTD 2018"
"Backing Unsafely",0,0
"Bike Lane",0,0
"Bus Lane",0,1
"Cell Phone",65,259
"Commercial Veh on Pkwy",0,0
"Cruising For Passengers",0,0
"Disobey Traffic Control Device",611,2252
"Driving Too Slow",0,0
Equipment,31,114
"Equipment (Other)",0,0
"Excessive Noise",0,1
"Fail to Keep Right",2,8
"Fail to yield Right of Way to Pedestrian",79,501
"Failure to Signal",25,155
"Following Too Closely",0,2
"Improper Passing",5,16
"Improper Taxi Pickup",0,0
"Improper Turn",58,344
"Improper/Missing Plates",1,1
"Lamps and Other Equipment on Bicycle",0,0
"Motorcycle (Other)",1,6
"Not Giving R of W to Veh.",2,19
"Obstructed Plate",10,41
"One Way Street",5,15
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
"Pavement Markings",0,0
"Red Light",64,342
"School Bus",7,19
"Scooter In NYC",0,0
"Seat Belt",191,753
Speeding,108,388
Spillback,2,12
"TBTA Rule",0,0
Tints,122,360
"TLC (Other)",0,0
"Truck Route",8,29
Uninspected,6,13
Uninsured,6,15
"Unlicensed Operator",65,310
Unregistered,7,30
"Unsafe Lane Change",0,4
"Other Movers",93,467
"109TOTAL Movers ",1574,6477
"* All figures are preliminary and subject to change.",,
