Staten Island,,
Backing Unsafely,4,15
Bike Lane,0,0
Bus Lane,1,5
Cell Phone,237,891
Commercial Veh on Pkwy,0,0
Cruising For Passengers,0,0
Disobey Traffic Control Device,926,4105
Driving Too Slow,0,2
Equipment,121,494
Equipment (Other),0,1
Excessive Noise,0,0
Fail to Keep Right,0,2
Fail to yield Right of Way to Pedestrian,149,523
Failure to Signal,248,1125
Following Too Closely,3,18
Improper Passing,14,56
Improper Taxi Pickup,0,0
Improper Turn,81,333
Improper/Missing Plates,7,31
Lamps and Other Equipment on Bicycle,1,1
Motorcycle (Other),1,1
Not Giving R of W to Veh.,15,57
Obstructed Plate,66,258
One Way Street,20,74
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
Pavement Markings,3,4
Red Light,287,1211
School Bus,46,131
Scooter In NYC,0,0
Seat Belt,464,1727
Speeding,775,2997
Spillback,0,1
TBTA Rule,0,0
Tints,257,1161
TLC (Other),0,0
Truck Route,0,0
Uninspected,35,136
Uninsured,111,574
Unlicensed Operator,381,1490
Unregistered,62,217
Unsafe Lane Change,29,185
Other Movers,552,2126
TOTAL Movers,4896,19952
