Staten Island,,
Backing Unsafely,8,57
Brake Lights (Defect.or Improper),37,608
"Bus Lane, Driving in",4,21
Cell Phone,311,2861
Commercial Veh on Pkwy,7,49
Defective Brakes,0,10
Disobey Steady Red Signal,303,2228
Disobey Traffic Control Device,1178,9481
Equipment (Other),19,306
Fail to Keep Right,3,42
Fail to Signal,509,4126
Following Too Closely,13,165
Headlights (Defect. or Improper),79,667
Improper Lights,1,23
Improper Passing,21,187
Improper Turn,64,456
Improper/Missing Plates,30,491
Not Giving R of W to Pedes.,137,992
Not Giving R of W to Veh.,45,385
OBSTRUCTED PLATE,16,116
One Way Street,9,105
Pavement Markings,63,933
Safety Belt,495,4925
"School Bus, Passing Stopped",27,188
Speeding,738,5605
Spillback,3,18
Tinted Windows,354,3233
Truck Routes,2,25
U-Turn,34,277
Uninspected,24,278
Uninsured,221,2154
Unlicensed Operator,492,4450
Unregistered,49,654
Unsafe Lane Change,24,237
Other Movers,499,3721
TOTAL Movers,5819,50074
