Manhattan South,,
Backing Unsafely,22,102
Brake Lights (Defect.or Improper),176,1604
"Bus Lane, Driving in",6,112
Cell Phone,1297,9906
Commercial Veh on Pkwy,1,2
Defective Brakes,14,31
Disobey Sign,1485,11103
Equipment (Other),52,382
Fail to Keep Right,8,21
Fail to Signal,230,1489
Fail to Stop on Signal,840,4831
Following Too Closely,4,42
Headlights (Defect. or Improper),166,1987
Improper Lights,21,251
Improper Passing,89,356
Improper Turn,1704,10864
Improper/Missing Plates,24,115
Not Giving R of W to Pedes.,474,2956
Not Giving R of W to Veh.,6,61
One Way Street,136,577
Pavement Markings,463,2625
Safety Belt,917,7424
"School Bus, Passing Stopped",1,87
Speeding,103,577
Spillback,221,1374
Tinted Windows,162,1473
Truck Routes,42,358
U-Turn,40,355
Uninspected,12,116
Uninsured,334,2408
Unlicensed Operator,239,1862
Unregistered,99,632
Unsafe Lane Change,327,1623
Other Movers,538,3644
TOTAL Movers,10253,71350
