Citywide,,
    July ,,
citysum,,
"",  ,  
Backing Unsafely,147,1237
Brake Lights (Defect.or Improper),1773,14887
"Bus Lane, Driving in",291,1754
Cell Phone,9142,70211
Commercial Veh on Pkwy,129,815
Defective Brakes,45,198
Disobey Sign,12721,95339
Equipment (Other),808,5853
Fail to Keep Right,25,176
Fail to Signal,1796,13365
Fail to Stop on Signal,4863,31613
Following Too Closely,109,778
Headlights (Defect. or Improper),1348,14176
Improper Lights,263,2476
Improper Passing,418,2836
Improper Turn,6534,46903
Improper/Missing Plates,315,2145
Not Giving R of W to Pedes.,2676,20277
Not Giving R of W to Veh.,337,1995
One Way Street,526,2568
Pavement Markings,2628,18875
Safety Belt,10370,66119
"School Bus, Passing Stopped",28,1927
Speeding,10086,64942
Spillback,409,2863
Tinted Windows,5047,46195
Truck Routes,369,3118
U-Turn,456,4486
Uninspected,442,4198
Uninsured,3703,31214
Unlicensed Operator,4772,35670
Unregistered,1087,7776
Unsafe Lane Change,605,3418
Other Movers,6418,41581
TOTAL Movers ,90686,661984
