Queens South,,
Backing Unsafely,8,164
Brake Lights (Defect.or Improper),126,3894
"Bus Lane, Driving in",0,0
Cell Phone,205,8526
Commercial Veh on Pkwy,0,7
Defective Brakes,1,40
Disobey Steady Red Signal,172,3578
Disobey Traffic Control Device,750,15047
Equipment (Other),20,504
Fail to Keep Right,0,17
Fail to Signal,52,1058
Following Too Closely,3,38
Headlights (Defect. or Improper),117,2796
Improper Lights,10,488
Improper Passing,12,346
Improper Turn,421,8347
Improper/Missing Plates,4,240
Not Giving R of W to Pedes.,104,2466
Not Giving R of W to Veh.,9,301
One Way Street,6,196
Pavement Markings,57,1980
Safety Belt,311,12477
"School Bus, Passing Stopped",5,277
Speeding,129,3736
Spillback,16,158
Tinted Windows,573,10406
Truck Routes,16,508
U-Turn,65,1164
Uninspected,19,821
Uninsured,245,7648
Unlicensed Operator,322,7851
Unregistered,43,1166
Unsafe Lane Change,6,151
Other Movers,201,5397
TOTAL Movers,4028,101793
