"Moving Violations",,
"66th Precinct",,
"November ",,
"Offense Description","MTD 2018","YTD 2018"
"Backing Unsafely",1,6
"Bike Lane",0,0
"Bus Lane",0,1
"Cell Phone",39,920
"Commercial Veh on Pkwy",0,10
"Cruising For Passengers",0,0
"Disobey Traffic Control Device",98,1657
"Driving Too Slow",0,0
Equipment,18,173
"Equipment (Other)",0,0
"Excessive Noise",0,0
"Fail to Keep Right",0,2
"Fail to yield Right of Way to Pedestrian",52,631
"Failure to Signal",4,83
"Following Too Closely",0,2
"Improper Passing",0,5
"Improper Taxi Pickup",0,0
"Improper Turn",3,63
"Improper/Missing Plates",0,3
"Lamps and Other Equipment on Bicycle",0,0
"Motorcycle (Other)",1,24
"Not Giving R of W to Veh.",0,6
"Obstructed Plate",13,173
"One Way Street",0,20
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
"Pavement Markings",0,0
"Red Light",14,309
"School Bus",2,26
"Scooter In NYC",0,0
"Seat Belt",71,1407
Speeding,29,719
Spillback,2,26
"TBTA Rule",0,0
Tints,9,118
"TLC (Other)",0,0
"Truck Route",0,7
Uninspected,3,60
Uninsured,6,89
"Unlicensed Operator",20,244
Unregistered,2,85
"Unsafe Lane Change",0,2
"Other Movers",32,786
"066TOTAL Movers ",419,7657
"* All figures are preliminary and subject to change.",,
