"Moving Violations",,
"24th Precinct",,
"November ",,
"Offense Description","MTD 2018","YTD 2018"
"Backing Unsafely",0,4
"Bike Lane",1,2
"Bus Lane",0,0
"Cell Phone",14,211
"Commercial Veh on Pkwy",0,0
"Cruising For Passengers",0,0
"Disobey Traffic Control Device",121,1477
"Driving Too Slow",0,0
Equipment,16,287
"Equipment (Other)",0,0
"Excessive Noise",0,0
"Fail to Keep Right",0,1
"Fail to yield Right of Way to Pedestrian",132,1093
"Failure to Signal",13,59
"Following Too Closely",0,1
"Improper Passing",0,4
"Improper Taxi Pickup",0,3
"Improper Turn",164,1917
"Improper/Missing Plates",0,7
"Lamps and Other Equipment on Bicycle",0,0
"Motorcycle (Other)",0,7
"Not Giving R of W to Veh.",1,10
"Obstructed Plate",2,11
"One Way Street",1,66
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
"Pavement Markings",0,0
"Red Light",80,1644
"School Bus",0,32
"Scooter In NYC",0,0
"Seat Belt",4,239
Speeding,9,650
Spillback,1,3
"TBTA Rule",0,0
Tints,14,85
"TLC (Other)",0,0
"Truck Route",0,10
Uninspected,0,10
Uninsured,2,51
"Unlicensed Operator",14,176
Unregistered,0,27
"Unsafe Lane Change",1,6
"Other Movers",37,365
"024TOTAL Movers ",627,8458
"* All figures are preliminary and subject to change.",,
