"Moving Violations",,
"47th Precinct",,
"November ",,
047sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,11
"Brake Lights (Defect.or Improper)",14,265
"Bus Lane, Driving in",0,0
"Cell Phone",51,644
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",22,233
"Disobey Traffic Control Device",128,1150
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",0,6
"Following Too Closely",0,5
"Headlights (Defect. or Improper)",37,318
"Improper Lights",0,0
"Improper Passing",1,17
"Improper Turn",99,929
"Improper/Missing Plates",0,0
"Not Giving R of W to Pedes.",34,221
"Not Giving R of W to Veh.",8,42
"One Way Street",0,1
"Pavement Markings",0,1
"Safety Belt",66,799
"School Bus, Passing Stopped",4,57
Speeding,74,383
Spillback,0,0
"Tinted Windows",82,1409
"Truck Routes",0,0
U-Turn,0,4
Uninspected,4,34
Uninsured,77,931
"Unlicensed Operator",60,629
Unregistered,33,282
"Unsafe Lane Change",0,1
"Other Movers",41,401
"047TOTAL Movers ",836,8773
,,
"* All figures are preliminary and subject to change.",,
