Queens South,,
Backing Unsafely,15,88
Brake Lights (Defect.or Improper),85,1320
"Bus Lane, Driving in",0,1
Cell Phone,508,5706
Commercial Veh on Pkwy,1,6
Defective Brakes,0,5
Disobey Steady Red Signal,377,3431
Disobey Traffic Control Device,1172,13983
Equipment (Other),5,148
Fail to Keep Right,1,11
Fail to Signal,57,992
Following Too Closely,1,17
Headlights (Defect. or Improper),55,825
Improper Lights,26,248
Improper Passing,21,294
Improper Turn,705,8392
Improper/Missing Plates,3,88
Not Giving R of W to Pedes.,421,2344
Not Giving R of W to Veh.,29,288
One Way Street,6,118
Pavement Markings,87,956
Safety Belt,478,8710
"School Bus, Passing Stopped",5,129
Speeding,1075,4689
Spillback,7,80
Tinted Windows,603,7546
Truck Routes,42,581
U-Turn,39,510
Uninspected,36,327
Uninsured,365,3650
Unlicensed Operator,588,5970
Unregistered,61,721
Unsafe Lane Change,11,90
Other Movers,421,4866
TOTAL Movers,7306,77130
