"Moving Violations",,
"100th Precinct",,
"November ",,
100sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,8
"Brake Lights (Defect.or Improper)",40,278
"Bus Lane, Driving in",0,0
"Cell Phone",33,358
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",29,390
"Disobey Traffic Control Device",78,973
"Equipment (Other)",0,12
"Fail to Keep Right",0,0
"Fail to Signal",0,30
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",1,2
"Improper Lights",0,0
"Improper Passing",12,125
"Improper Turn",47,360
"Improper/Missing Plates",0,0
"Not Giving R of W to Pedes.",6,25
"Not Giving R of W to Veh.",2,21
"One Way Street",0,0
"Pavement Markings",0,0
"Safety Belt",27,279
"School Bus, Passing Stopped",0,5
Speeding,96,447
Spillback,0,0
"Tinted Windows",39,450
"Truck Routes",0,0
U-Turn,0,0
Uninspected,1,13
Uninsured,48,309
"Unlicensed Operator",35,426
Unregistered,3,36
"Unsafe Lane Change",0,0
"Other Movers",36,517
"100TOTAL Movers ",534,5066
,,
"* All figures are preliminary and subject to change.",,
