Bronx,,
Backing Unsafely,25,76
Brake Lights (Defect.or Improper),336,1121
"Bus Lane, Driving in",3,12
Cell Phone,636,1723
Commercial Veh on Pkwy,2,5
Defective Brakes,0,1
Disobey Steady Red Signal,461,1383
Disobey Traffic Control Device,1678,5354
Equipment (Other),58,147
Fail to Keep Right,5,8
Fail to Signal,167,564
Following Too Closely,1,12
Headlights (Defect. or Improper),343,1337
Improper Lights,4,53
Improper Passing,9,61
Improper Turn,1046,2747
Improper/Missing Plates,111,337
Not Giving R of W to Pedes.,539,1388
Not Giving R of W to Veh.,23,82
One Way Street,16,47
Pavement Markings,118,320
Safety Belt,609,1636
"School Bus, Passing Stopped",83,256
Speeding,900,2374
Spillback,16,52
Tinted Windows,1585,5451
Truck Routes,52,144
U-Turn,56,143
Uninspected,40,137
Uninsured,526,1571
Unlicensed Operator,779,2095
Unregistered,177,575
Unsafe Lane Change,79,317
Other Movers,387,1105
TOTAL Movers,10870,32634
