"Moving Violations",,
"107th Precinct",,
"    June ",,
107sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",4,44
"Bus Lane, Driving in",0,0
"Cell Phone",51,314
"Commercial Veh on Pkwy",0,0
"Defective Brakes",1,1
"Disobey Steady Red Signal",35,170
"Disobey Traffic Control Device",249,1313
"Equipment (Other)",0,0
"Fail to Keep Right",1,2
"Fail to Signal",12,88
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",0,33
"Improper Lights",0,4
"Improper Passing",1,4
"Improper Turn",174,1277
"Improper/Missing Plates",5,56
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",34,184
"Not Giving R of W to Veh.",4,26
"OBSTRUCTED PLATE",0,4
"One Way Street",0,1
"Pavement Markings",0,0
"Safety Belt",65,373
"School Bus, Passing Stopped",1,9
Speeding,30,344
Spillback,0,0
"Tinted Windows",14,171
"Truck Routes",0,0
U-Turn,20,77
Uninspected,2,14
Uninsured,8,83
"Unlicensed Operator",58,358
Unregistered,10,48
"Unsafe Lane Change",1,13
"Other Movers",65,386
"107TOTAL Movers ",845,5399
,,
"* All figures are preliminary and subject to change.",,
