"Moving Violations",,
"46th Precinct",,
"    June ",,
046sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,16
"Brake Lights (Defect.or Improper)",17,136
"Bus Lane, Driving in",2,7
"Cell Phone",71,401
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,4
"Disobey Steady Red Signal",78,526
"Disobey Traffic Control Device",224,1559
"Equipment (Other)",5,9
"Fail to Keep Right",0,0
"Fail to Signal",15,83
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",8,113
"Improper Lights",0,3
"Improper Passing",0,1
"Improper Turn",93,700
"Improper/Missing Plates",12,43
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",26,293
"Not Giving R of W to Veh.",0,9
"OBSTRUCTED PLATE",13,64
"One Way Street",0,3
"Pavement Markings",4,48
"Safety Belt",65,388
"School Bus, Passing Stopped",0,10
Speeding,105,685
Spillback,0,0
"Tinted Windows",182,1361
"Truck Routes",0,1
U-Turn,4,31
Uninspected,1,21
Uninsured,54,386
"Unlicensed Operator",76,523
Unregistered,20,129
"Unsafe Lane Change",0,12
"Other Movers",169,838
"046TOTAL Movers ",1246,8404
,,
"* All figures are preliminary and subject to change.",,
