"Moving Violations",,
"77th Precinct",,
"    June ",,
077sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",2,16
"Brake Lights (Defect.or Improper)",15,93
"Bus Lane, Driving in",1,7
"Cell Phone",126,596
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",142,841
"Disobey Traffic Control Device",318,2020
"Equipment (Other)",2,13
"Fail to Keep Right",0,0
"Fail to Signal",17,103
"Following Too Closely",1,4
"Headlights (Defect. or Improper)",8,129
"Improper Lights",0,0
"Improper Passing",2,9
"Improper Turn",101,630
"Improper/Missing Plates",1,6
"Lamps and Other Equipment on Bicycle",4,7
"Not Giving R of W to Pedes.",25,211
"Not Giving R of W to Veh.",1,11
"OBSTRUCTED PLATE",13,116
"One Way Street",8,26
"Pavement Markings",7,82
"Safety Belt",114,465
"School Bus, Passing Stopped",0,10
Speeding,95,757
Spillback,7,21
"Tinted Windows",116,792
"Truck Routes",1,1
U-Turn,2,29
Uninspected,1,8
Uninsured,17,139
"Unlicensed Operator",72,426
Unregistered,23,125
"Unsafe Lane Change",3,17
"Other Movers",246,978
"077TOTAL Movers ",1491,8688
,,
"* All figures are preliminary and subject to change.",,
