"Moving Violations",,
"68th Precinct",,
"    June ",,
068sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",1,5
"Brake Lights (Defect.or Improper)",1,5
"Bus Lane, Driving in",0,0
"Cell Phone",64,259
"Commercial Veh on Pkwy",6,32
"Defective Brakes",0,0
"Disobey Steady Red Signal",55,450
"Disobey Traffic Control Device",47,444
"Equipment (Other)",12,67
"Fail to Keep Right",0,0
"Fail to Signal",13,146
"Following Too Closely",1,1
"Headlights (Defect. or Improper)",1,4
"Improper Lights",0,1
"Improper Passing",1,10
"Improper Turn",9,136
"Improper/Missing Plates",7,28
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",35,345
"Not Giving R of W to Veh.",3,18
"OBSTRUCTED PLATE",1,11
"One Way Street",1,2
"Pavement Markings",8,58
"Safety Belt",62,365
"School Bus, Passing Stopped",0,10
Speeding,67,388
Spillback,0,4
"Tinted Windows",55,609
"Truck Routes",8,74
U-Turn,1,14
Uninspected,1,2
Uninsured,38,149
"Unlicensed Operator",42,280
Unregistered,8,35
"Unsafe Lane Change",3,6
"Other Movers",55,340
"068TOTAL Movers ",606,4298
,,
"* All figures are preliminary and subject to change.",,
