"Moving Violations",,
"114th Precinct",,
"    June ",,
114sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",3,10
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",141,715
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",62,441
"Disobey Traffic Control Device",177,1808
"Equipment (Other)",23,118
"Fail to Keep Right",0,0
"Fail to Signal",12,116
"Following Too Closely",0,4
"Headlights (Defect. or Improper)",0,0
"Improper Lights",31,166
"Improper Passing",3,19
"Improper Turn",30,289
"Improper/Missing Plates",8,41
"Lamps and Other Equipment on Bicycle",4,4
"Not Giving R of W to Pedes.",51,342
"Not Giving R of W to Veh.",2,21
"OBSTRUCTED PLATE",6,32
"One Way Street",1,7
"Pavement Markings",5,73
"Safety Belt",192,865
"School Bus, Passing Stopped",2,5
Speeding,93,346
Spillback,0,6
"Tinted Windows",107,958
"Truck Routes",4,17
U-Turn,0,0
Uninspected,2,10
Uninsured,21,119
"Unlicensed Operator",61,439
Unregistered,8,53
"Unsafe Lane Change",1,8
"Other Movers",161,764
"114TOTAL Movers ",1211,7796
,,
"* All figures are preliminary and subject to change.",,
