"Moving Violations",,
"115th Precinct",,
"    June ",,
115sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",0,0
"Bus Lane, Driving in",0,0
"Cell Phone",103,520
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",145,715
"Disobey Traffic Control Device",339,1958
"Equipment (Other)",10,137
"Fail to Keep Right",0,0
"Fail to Signal",10,55
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",0,0
"Improper Lights",10,52
"Improper Passing",7,37
"Improper Turn",60,393
"Improper/Missing Plates",8,12
"Lamps and Other Equipment on Bicycle",1,8
"Not Giving R of W to Pedes.",55,412
"Not Giving R of W to Veh.",1,2
"OBSTRUCTED PLATE",0,7
"One Way Street",0,0
"Pavement Markings",28,149
"Safety Belt",216,897
"School Bus, Passing Stopped",1,17
Speeding,53,424
Spillback,0,1
"Tinted Windows",8,247
"Truck Routes",0,0
U-Turn,0,0
Uninspected,4,10
Uninsured,10,62
"Unlicensed Operator",69,491
Unregistered,11,39
"Unsafe Lane Change",1,1
"Other Movers",91,494
"115TOTAL Movers ",1241,7143
,,
"* All figures are preliminary and subject to change.",,
