"Moving Violations",,
"114th Precinct",,
September,,
"Offense Description","MTD 2018","YTD 2018"
"Backing Unsafely",1,6
"Bike Lane",0,1
"Bus Lane",0,2
"Cell Phone",74,934
"Commercial Veh on Pkwy",0,0
"Cruising For Passengers",0,0
"Disobey Traffic Control Device",314,2984
"Driving Too Slow",0,1
Equipment,43,395
"Equipment (Other)",0,1
"Excessive Noise",0,0
"Fail to Keep Right",0,1
"Fail to yield Right of Way to Pedestrian",30,388
"Failure to Signal",4,47
"Following Too Closely",0,3
"Improper Passing",1,17
"Improper Taxi Pickup",0,1
"Improper Turn",26,232
"Improper/Missing Plates",0,4
"Lamps and Other Equipment on Bicycle",0,0
"Motorcycle (Other)",0,4
"Not Giving R of W to Veh.",1,11
"Obstructed Plate",3,47
"One Way Street",2,15
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
"Pavement Markings",0,1
"Red Light",87,781
"School Bus",0,6
"Scooter In NYC",0,0
"Seat Belt",128,1446
Speeding,68,556
Spillback,1,7
"TBTA Rule",0,0
Tints,71,1275
"TLC (Other)",0,0
"Truck Route",11,34
Uninspected,1,11
Uninsured,4,93
"Unlicensed Operator",70,620
Unregistered,1,35
"Unsafe Lane Change",0,11
"Other Movers",103,1128
"114TOTAL Movers ",1044,11098
"* All figures are preliminary and subject to change.",,
