"Moving Violations",,
"84th Precinct",,
"February ",,
084sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,2
"Brake Lights (Defect.or Improper)",15,28
"Bus Lane, Driving in",0,0
"Cell Phone",26,55
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",103,168
"Disobey Traffic Control Device",233,347
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",76,108
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",40,59
"Improper Lights",0,0
"Improper Passing",13,26
"Improper Turn",136,232
"Improper/Missing Plates",3,3
"Not Giving R of W to Pedes.",49,64
"Not Giving R of W to Veh.",0,1
"One Way Street",2,6
"Pavement Markings",44,67
"Safety Belt",67,123
"School Bus, Passing Stopped",1,6
Speeding,68,87
Spillback,27,27
"Tinted Windows",96,220
"Truck Routes",0,1
U-Turn,4,6
Uninspected,2,5
Uninsured,24,44
"Unlicensed Operator",37,63
Unregistered,8,12
"Unsafe Lane Change",0,0
"Other Movers",50,80
"084TOTAL Movers ",1124,1840
,,
"* All figures are preliminary and subject to change.",,
