"Moving Violations",,
"78th Precinct",,
"February ",,
078sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,5
"Brake Lights (Defect.or Improper)",17,40
"Bus Lane, Driving in",0,0
"Cell Phone",57,111
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",79,145
"Disobey Traffic Control Device",235,320
"Equipment (Other)",7,21
"Fail to Keep Right",0,0
"Fail to Signal",32,57
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",14,34
"Improper Lights",0,1
"Improper Passing",0,2
"Improper Turn",52,58
"Improper/Missing Plates",0,0
"Not Giving R of W to Pedes.",90,104
"Not Giving R of W to Veh.",4,6
"One Way Street",1,1
"Pavement Markings",10,23
"Safety Belt",65,121
"School Bus, Passing Stopped",2,7
Speeding,18,47
Spillback,0,1
"Tinted Windows",79,152
"Truck Routes",0,0
U-Turn,17,26
Uninspected,0,0
Uninsured,47,69
"Unlicensed Operator",37,61
Unregistered,10,18
"Unsafe Lane Change",1,3
"Other Movers",32,48
"078TOTAL Movers ",907,1481
,,
"* All figures are preliminary and subject to change.",,
