"Moving Violations",,
"94th Precinct",,
"February ",,
094sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,2
"Brake Lights (Defect.or Improper)",11,17
"Bus Lane, Driving in",0,0
"Cell Phone",90,136
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",75,132
"Disobey Traffic Control Device",114,216
"Equipment (Other)",3,4
"Fail to Keep Right",0,0
"Fail to Signal",16,38
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",10,28
"Improper Lights",0,0
"Improper Passing",1,1
"Improper Turn",28,52
"Improper/Missing Plates",8,9
"Not Giving R of W to Pedes.",16,31
"Not Giving R of W to Veh.",2,2
"One Way Street",4,7
"Pavement Markings",0,2
"Safety Belt",110,166
"School Bus, Passing Stopped",0,1
Speeding,54,138
Spillback,0,0
"Tinted Windows",113,232
"Truck Routes",1,9
U-Turn,1,1
Uninspected,3,6
Uninsured,36,68
"Unlicensed Operator",35,71
Unregistered,7,13
"Unsafe Lane Change",0,0
"Other Movers",24,64
"094TOTAL Movers ",764,1446
,,
"* All figures are preliminary and subject to change.",,
