"Moving Violations",,
"70th Precinct",,
"October  ",,
070sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",3,30
"Brake Lights (Defect.or Improper)",0,3
"Bus Lane, Driving in",0,0
"Cell Phone",76,1206
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",42,658
"Disobey Traffic Control Device",167,1832
"Equipment (Other)",11,171
"Fail to Keep Right",0,0
"Fail to Signal",0,19
"Following Too Closely",0,8
"Headlights (Defect. or Improper)",0,2
"Improper Lights",3,81
"Improper Passing",4,139
"Improper Turn",75,1594
"Improper/Missing Plates",0,11
"Not Giving R of W to Pedes.",92,941
"Not Giving R of W to Veh.",11,142
"One Way Street",0,2
"Pavement Markings",0,0
"Safety Belt",84,1828
"School Bus, Passing Stopped",2,36
Speeding,94,482
Spillback,0,20
"Tinted Windows",48,918
"Truck Routes",0,10
U-Turn,0,5
Uninspected,3,23
Uninsured,42,633
"Unlicensed Operator",69,914
Unregistered,14,135
"Unsafe Lane Change",33,285
"Other Movers",44,584
"070TOTAL Movers ",917,12712
,,
"* All figures are preliminary and subject to change.",,
