"Moving Violations",,
"108th Precinct",,
"October  ",,
108sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,7
"Brake Lights (Defect.or Improper)",0,5
"Bus Lane, Driving in",0,0
"Cell Phone",105,1092
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",107,1064
"Disobey Traffic Control Device",336,3053
"Equipment (Other)",2,49
"Fail to Keep Right",0,0
"Fail to Signal",9,65
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",0,16
"Improper Lights",0,1
"Improper Passing",2,46
"Improper Turn",133,1677
"Improper/Missing Plates",0,21
"Not Giving R of W to Pedes.",47,579
"Not Giving R of W to Veh.",0,11
"One Way Street",0,28
"Pavement Markings",0,0
"Safety Belt",135,938
"School Bus, Passing Stopped",0,13
Speeding,100,581
Spillback,0,11
"Tinted Windows",58,420
"Truck Routes",16,38
U-Turn,0,0
Uninspected,0,13
Uninsured,20,180
"Unlicensed Operator",57,508
Unregistered,3,40
"Unsafe Lane Change",2,20
"Other Movers",93,793
"108TOTAL Movers ",1226,11269
,,
"* All figures are preliminary and subject to change.",,
