"Moving Violations",,
"94th Precinct",,
"October  ",,
094sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,29
"Brake Lights (Defect.or Improper)",4,57
"Bus Lane, Driving in",0,0
"Cell Phone",75,602
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,1
"Disobey Steady Red Signal",45,707
"Disobey Traffic Control Device",117,1027
"Equipment (Other)",9,83
"Fail to Keep Right",1,2
"Fail to Signal",19,105
"Following Too Closely",0,3
"Headlights (Defect. or Improper)",18,151
"Improper Lights",0,0
"Improper Passing",2,28
"Improper Turn",70,284
"Improper/Missing Plates",1,37
"Not Giving R of W to Pedes.",9,92
"Not Giving R of W to Veh.",1,32
"One Way Street",5,96
"Pavement Markings",6,30
"Safety Belt",79,703
"School Bus, Passing Stopped",0,2
Speeding,138,611
Spillback,1,2
"Tinted Windows",51,655
"Truck Routes",2,90
U-Turn,0,23
Uninspected,5,41
Uninsured,33,246
"Unlicensed Operator",39,300
Unregistered,7,91
"Unsafe Lane Change",1,7
"Other Movers",56,496
"094TOTAL Movers ",794,6633
,,
"* All figures are preliminary and subject to change.",,
