"Moving Violations",,
"104th Precinct",,
"October  ",,
104sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",1,7
"Brake Lights (Defect.or Improper)",0,23
"Bus Lane, Driving in",3,6
"Cell Phone",152,989
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",102,565
"Disobey Traffic Control Device",288,1365
"Equipment (Other)",0,0
"Fail to Keep Right",0,1
"Fail to Signal",14,197
"Following Too Closely",0,8
"Headlights (Defect. or Improper)",0,10
"Improper Lights",0,0
"Improper Passing",5,41
"Improper Turn",45,316
"Improper/Missing Plates",5,58
"Not Giving R of W to Pedes.",68,466
"Not Giving R of W to Veh.",5,25
"One Way Street",1,11
"Pavement Markings",0,1
"Safety Belt",47,1013
"School Bus, Passing Stopped",1,20
Speeding,55,562
Spillback,3,11
"Tinted Windows",43,687
"Truck Routes",9,123
U-Turn,1,24
Uninspected,5,43
Uninsured,8,82
"Unlicensed Operator",55,492
Unregistered,9,100
"Unsafe Lane Change",3,27
"Other Movers",131,974
"104TOTAL Movers ",1059,8247
,,
"* All figures are preliminary and subject to change.",,
