"Moving Violations",,
"112th Precinct",,
"October  ",,
112sum,,
"Offense Description","MTD 2015","YTD 2015"
"Backing Unsafely",0,1
"Brake Lights (Defect.or Improper)",0,8
"Bus Lane, Driving in",46,115
"Cell Phone",47,588
"Commercial Veh on Pkwy",0,1
"Defective Brakes",0,0
"Disobey Steady Red Signal",67,703
"Disobey Traffic Control Device",282,2363
"Equipment (Other)",8,97
"Fail to Keep Right",0,3
"Fail to Signal",3,61
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",0,11
"Improper Lights",0,0
"Improper Passing",0,4
"Improper Turn",68,528
"Improper/Missing Plates",2,17
"Not Giving R of W to Pedes.",138,885
"Not Giving R of W to Veh.",1,13
"One Way Street",3,41
"Pavement Markings",1,12
"Safety Belt",88,1042
"School Bus, Passing Stopped",10,42
Speeding,88,713
Spillback,0,0
"Tinted Windows",36,618
"Truck Routes",0,7
U-Turn,0,2
Uninspected,3,12
Uninsured,22,235
"Unlicensed Operator",38,342
Unregistered,10,61
"Unsafe Lane Change",0,5
"Other Movers",73,473
"112TOTAL Movers ",1034,9005
,,
"* All figures are preliminary and subject to change.",,
