
"Transportation Bureau",,
"December ",,
cotsum,,
"","",""
"Backing Unsafely",8,122
"Brake Lights (Defect.or Improper)",55,811
"Bus Lane, Driving in",18,1971
"Cell Phone",284,7559
"Commercial Veh on Pkwy",116,1337
"Defective Brakes",4,51
"Disobey Steady Red Signal",260,5077
"Disobey Traffic Control Device",778,22820
"Equipment (Other)",565,7499
"Fail to Keep Right",3,43
"Fail to Signal",278,3814
"Following Too Closely",47,835
"Headlights (Defect. or Improper)",16,292
"Improper Lights",16,207
"Improper Passing",54,1081
"Improper Turn",233,5257
"Improper/Missing Plates",27,711
"Not Giving R of W to Pedes.",33,3316
"Not Giving R of W to Veh.",26,355
"One Way Street",6,815
"Pavement Markings",322,3533
"Safety Belt",187,6348
"School Bus, Passing Stopped",5,551
Speeding,6228,87683
Spillback,25,369
"Tinted Windows",163,6380
"Truck Routes",15,603
U-Turn,3,59
Uninspected,64,1000
Uninsured,111,1656
"Unlicensed Operator",460,5863
Unregistered,150,1451
"Unsafe Lane Change",103,1189
"Other Movers",1336,26162
"TCDTOTAL Movers ",11999,206820
"* Transportation Bureau is a citywide unit whose activity is not tracked by Precinct.",,

