Patrol Bureau,,
December ,,
patrolsum,,
"","",""
Backing Unsafely,78,1245
Brake Lights (Defect.or Improper),873,13103
"Bus Lane, Driving in",57,921
Cell Phone,4574,77061
Commercial Veh on Pkwy,26,280
Defective Brakes,4,110
Disobey Steady Red Signal,3860,50089
Disobey Traffic Control Device,11025,142526
Equipment (Other),182,3664
Fail to Keep Right,16,267
Fail to Signal,1480,20547
Following Too Closely,37,509
Headlights (Defect. or Improper),1144,13029
Improper Lights,125,1760
Improper Passing,217,3067
Improper Turn,4652,70785
Improper/Missing Plates,161,2614
Not Giving R of W to Pedes.,2814,36536
Not Giving R of W to Veh.,304,3340
One Way Street,222,4018
Pavement Markings,808,10873
Safety Belt,4056,75466
"School Bus, Passing Stopped",127,2747
Speeding,2723,46682
Spillback,189,2422
Tinted Windows,4592,61621
Truck Routes,271,3649
U-Turn,257,4252
Uninspected,184,2520
Uninsured,2260,29640
Unlicensed Operator,3473,47071
Unregistered,636,8896
Unsafe Lane Change,332,5217
Other Movers,3311,49289
PATROLTOTAL Movers ,55070,795816
