"Moving Violations",,
"75th Precinct",,
"    June ",,
075sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,11
"Brake Lights (Defect.or Improper)",6,40
"Bus Lane, Driving in",0,0
"Cell Phone",115,597
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",108,571
"Disobey Traffic Control Device",101,893
"Equipment (Other)",15,43
"Fail to Keep Right",0,0
"Fail to Signal",28,255
"Following Too Closely",0,17
"Headlights (Defect. or Improper)",5,30
"Improper Lights",0,1
"Improper Passing",16,68
"Improper Turn",75,515
"Improper/Missing Plates",17,85
"Not Giving R of W to Pedes.",56,385
"Not Giving R of W to Veh.",23,61
"OBSTRUCTED PLATE",12,14
"One Way Street",5,14
"Pavement Markings",1,22
"Safety Belt",227,994
"School Bus, Passing Stopped",2,17
Speeding,66,441
Spillback,2,15
"Tinted Windows",58,770
"Truck Routes",1,4
U-Turn,0,2
Uninspected,11,47
Uninsured,33,211
"Unlicensed Operator",122,631
Unregistered,35,180
"Unsafe Lane Change",4,10
"Other Movers",140,848
"075TOTAL Movers ",1286,7792
,,
"* All figures are preliminary and subject to change.",,
