"Moving Violations",,
"84th Precinct",,
"    June ",,
084sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",2,5
"Brake Lights (Defect.or Improper)",18,87
"Bus Lane, Driving in",0,0
"Cell Phone",39,226
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",97,486
"Disobey Traffic Control Device",216,998
"Equipment (Other)",0,0
"Fail to Keep Right",0,0
"Fail to Signal",37,235
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",14,127
"Improper Lights",0,0
"Improper Passing",23,77
"Improper Turn",71,597
"Improper/Missing Plates",6,37
"Not Giving R of W to Pedes.",55,254
"Not Giving R of W to Veh.",0,4
"OBSTRUCTED PLATE",0,0
"One Way Street",2,14
"Pavement Markings",9,130
"Safety Belt",135,590
"School Bus, Passing Stopped",0,8
Speeding,41,166
Spillback,0,42
"Tinted Windows",49,504
"Truck Routes",2,6
U-Turn,0,11
Uninspected,5,22
Uninsured,15,122
"Unlicensed Operator",43,196
Unregistered,6,35
"Unsafe Lane Change",0,0
"Other Movers",59,255
"084TOTAL Movers ",944,5234
,,
"* All figures are preliminary and subject to change.",,
