"Moving Violations",,
"10th Precinct",,
"    June ",,
010sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,11
"Brake Lights (Defect.or Improper)",1,77
"Bus Lane, Driving in",0,0
"Cell Phone",147,852
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",63,415
"Disobey Traffic Control Device",162,787
"Equipment (Other)",0,0
"Fail to Keep Right",3,6
"Fail to Signal",9,127
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",0,33
"Improper Lights",0,13
"Improper Passing",11,28
"Improper Turn",106,899
"Improper/Missing Plates",0,1
"Not Giving R of W to Pedes.",9,240
"Not Giving R of W to Veh.",0,5
"OBSTRUCTED PLATE",0,0
"One Way Street",8,19
"Pavement Markings",7,49
"Safety Belt",180,728
"School Bus, Passing Stopped",0,0
Speeding,24,52
Spillback,2,4
"Tinted Windows",20,199
"Truck Routes",2,24
U-Turn,1,1
Uninspected,3,21
Uninsured,5,72
"Unlicensed Operator",56,306
Unregistered,5,47
"Unsafe Lane Change",4,41
"Other Movers",98,573
"010TOTAL Movers ",927,5631
,,
"* All figures are preliminary and subject to change.",,
