"Moving Violations",,
"60th Precinct",,
"    June ",,
060sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",0,1
"Brake Lights (Defect.or Improper)",7,75
"Bus Lane, Driving in",0,1
"Cell Phone",59,342
"Commercial Veh on Pkwy",0,5
"Defective Brakes",0,0
"Disobey Steady Red Signal",12,138
"Disobey Traffic Control Device",122,1113
"Equipment (Other)",0,12
"Fail to Keep Right",0,0
"Fail to Signal",26,190
"Following Too Closely",0,2
"Headlights (Defect. or Improper)",23,172
"Improper Lights",0,0
"Improper Passing",0,4
"Improper Turn",49,197
"Improper/Missing Plates",15,141
"Not Giving R of W to Pedes.",50,229
"Not Giving R of W to Veh.",0,6
"OBSTRUCTED PLATE",1,1
"One Way Street",0,2
"Pavement Markings",1,20
"Safety Belt",77,458
"School Bus, Passing Stopped",4,39
Speeding,86,454
Spillback,0,0
"Tinted Windows",112,1291
"Truck Routes",0,0
U-Turn,11,51
Uninspected,1,7
Uninsured,23,194
"Unlicensed Operator",43,333
Unregistered,7,62
"Unsafe Lane Change",1,16
"Other Movers",29,172
"060TOTAL Movers ",759,5728
,,
"* All figures are preliminary and subject to change.",,
