"Moving Violations",,
"28th Precinct",,
"    June ",,
028sum,,
"Offense Description","MTD 2016","YTD 2016"
"Backing Unsafely",1,3
"Brake Lights (Defect.or Improper)",4,50
"Bus Lane, Driving in",1,11
"Cell Phone",47,322
"Commercial Veh on Pkwy",0,0
"Defective Brakes",0,0
"Disobey Steady Red Signal",141,490
"Disobey Traffic Control Device",121,1024
"Equipment (Other)",65,189
"Fail to Keep Right",0,0
"Fail to Signal",9,33
"Following Too Closely",0,0
"Headlights (Defect. or Improper)",13,82
"Improper Lights",0,4
"Improper Passing",6,20
"Improper Turn",149,740
"Improper/Missing Plates",0,54
"Not Giving R of W to Pedes.",66,251
"Not Giving R of W to Veh.",2,11
"OBSTRUCTED PLATE",0,0
"One Way Street",3,3
"Pavement Markings",11,29
"Safety Belt",100,496
"School Bus, Passing Stopped",0,19
Speeding,25,138
Spillback,0,4
"Tinted Windows",5,233
"Truck Routes",2,58
U-Turn,10,75
Uninspected,3,34
Uninsured,11,78
"Unlicensed Operator",29,165
Unregistered,8,36
"Unsafe Lane Change",0,4
"Other Movers",55,300
"028TOTAL Movers ",887,4956
,,
"* All figures are preliminary and subject to change.",,
