Queens North,,
Backing Unsafely,4,61
Brake Lights (Defect.or Improper),7,78
"Bus Lane, Driving in",4,25
Cell Phone,687,8371
Commercial Veh on Pkwy,1,9
Defective Brakes,0,0
Disobey Steady Red Signal,498,6565
Disobey Traffic Control Device,2124,22120
Equipment (Other),20,1091
Fail to Keep Right,2,16
Fail to Signal,88,1012
Following Too Closely,2,16
Headlights (Defect. or Improper),11,90
Improper Lights,45,497
Improper Passing,24,322
Improper Turn,421,4548
Improper/Missing Plates,26,314
Lamps and Other Equipment on Bicycle,28,209
Not Giving R of W to Pedes.,812,7245
Not Giving R of W to Veh.,55,246
OBSTRUCTED PLATE,31,399
One Way Street,17,158
Pavement Markings,84,500
Safety Belt,1089,11275
"School Bus, Passing Stopped",20,212
Speeding,912,8082
Spillback,1,44
Tinted Windows,483,5050
Truck Routes,37,213
U-Turn,23,93
Uninspected,16,182
Uninsured,76,878
Unlicensed Operator,567,5919
Unregistered,58,559
Unsafe Lane Change,7,133
Other Movers,966,9394
TOTAL Movers,9246,95926
