Bronx,,
Backing Unsafely,21,151
Brake Lights (Defect.or  Improper),228,2444
"Bus Lane, Driving in",9,19
Cell Phone,644,5715
Commercial Veh on Pkwy,3,13
Defective Brakes,0,27
Disobey Sign,850,7782
Equipment (Other),59,447
Fail to Keep Right,3,32
Fail to Signal,121,932
Fail to Stop on Signal,256,2233
Following Too Closely,11,58
Headlights (Defect. or Improper),160,2275
Improper Lights,2,98
Improper Passing,15,71
Improper Turn,527,4623
Improper/Missing Plates,27,202
Not Giving R of W to Pedes.,26,362
Not Giving R of W to Veh.,19,182
One Way Street,17,103
Pavement Markings,131,1028
Safety Belt,830,6361
"School Bus, Passing Stopped",2,285
Speeding,531,2825
Spillback,26,153
Tinted Windows,1341,9510
Truck Routes,12,86
U-Turn,68,563
Uninspected,42,458
Uninsured,467,4206
Unlicensed Operator,537,4406
Unregistered,142,1141
Unsafe Lane Change,25,167
Other Movers,357,2954
TOTAL Movers,7509,61912
