"Moving Violations",,
"50th Precinct",,
"   March ",,
050sum,,
"Offense Description","MTD 2017","YTD 2017"
"Backing Unsafely",0,4
"Brake Lights (Defect.or Improper)",2,10
"Bus Lane, Driving in",0,0
"Cell Phone",39,124
"Commercial Veh on Pkwy",1,7
"Defective Brakes",0,0
"Disobey Steady Red Signal",38,83
"Disobey Traffic Control Device",100,280
"Equipment (Other)",2,3
"Fail to Keep Right",0,0
"Fail to Signal",1,15
"Following Too Closely",0,1
"Headlights (Defect. or Improper)",0,5
"Improper Lights",0,17
"Improper Passing",5,5
"Improper Turn",196,499
"Improper/Missing Plates",2,15
"Lamps and Other Equipment on Bicycle",0,0
"Not Giving R of W to Pedes.",70,173
"Not Giving R of W to Veh.",5,34
"OBSTRUCTED PLATE",0,3
"One Way Street",0,1
"Pavement Markings",10,14
"Safety Belt",73,229
"School Bus, Passing Stopped",0,5
Speeding,59,224
Spillback,0,0
"Tinted Windows",15,117
"Truck Routes",0,0
U-Turn,4,9
Uninspected,0,10
Uninsured,13,29
"Unlicensed Operator",43,109
Unregistered,1,17
"Unsafe Lane Change",0,6
"Other Movers",71,170
"050TOTAL Movers ",750,2218
,,
"* All figures are preliminary and subject to change.",,
